Start Time,End Time,Duration,Name,Model Name,Agent Name,Exam Name,Attempt Id,Questions,Correct,Incorrect,Accuracy,Num Errors,Input Tokens,Output Tokens,Total Tokens,Tokens per Question,Total Cost,Cost per Question,Runtime,Runtime per Question
2024-04-19 10:44:50.248700,2024-04-19 10:49:21.562917,271,llama-2-7b-chat - explanation - comprehensive-100,llama-2-7b-chat,explanation,comprehensive-100,2,76,13,63,0.1710526315789473,0,60516,17438,77954,1025.7105263157894,0.04315178,0.0005677865789473,271.314217,3.5699239078947365
2024-04-19 10:47:37.656417,2024-04-19 10:49:39.964379,122,gpt-4 - instructions - hella-swag-100,gpt-4,instructions,hella-swag-100,2,11,4,7,0.3636363636363636,0,5675,724,6399,581.7272727272727,0.21369,0.0194263636363636,122.307962,11.118905636363635
2024-04-19 10:21:34.721545,2024-04-19 10:51:18.155991,1783,mistral-large - instructions - lsat-ar-100,mistral-large,instructions,lsat-ar-100,2,70,12,58,0.1714285714285714,3,43407,27636,71043,1014.9,1.01052,0.014436,1783.434446,25.477634942857144
2024-04-19 10:49:39.987205,2024-04-19 10:53:23.919494,223,gpt-4 - instructions - med-mcqa-100,gpt-4,instructions,med-mcqa-100,2,23,11,12,0.4782608695652174,0,9880,2047,11927,518.5652173913044,0.41922,0.0182269565217391,223.932289,9.73618647826087
2024-04-19 10:49:21.596092,2024-04-19 10:53:37.952162,256,llama-2-7b-chat - explanation - aqua-rat-100,llama-2-7b-chat,explanation,aqua-rat-100,2,84,17,67,0.2023809523809523,0,52737,15808,68545,816.0119047619048,0.0380145999999999,0.0004525547619047,256.35607,3.051857976190476
2024-04-19 10:47:21.875072,2024-04-19 10:53:47.465723,385,cohere-command-r-plus - composite - lsat-ar-100,cohere-command-r-plus,composite,lsat-ar-100,2,75,36,39,0.48,0,70447,14713,85160,1135.4666666666667,0.432036,0.0057604799999999,385.590651,5.14120868
2024-04-19 10:51:18.171131,2024-04-19 10:55:02.816678,224,mistral-large - instructions - lsat-lr-100,mistral-large,instructions,lsat-lr-100,2,25,6,19,0.24,0,16351,6238,22589,903.56,0.28052,0.0112208,224.645547,8.98582188
2024-04-19 10:53:47.487052,2024-04-19 10:55:39.839002,112,cohere-command-r-plus - composite - lsat-lr-100,cohere-command-r-plus,composite,lsat-lr-100,2,36,28,8,0.7777777777777778,0,32470,3670,36140,1003.8888888888888,0.1524599999999999,0.0042349999999999,112.35195,3.1208875000000003
2024-04-19 10:55:39.868117,2024-04-19 10:56:45.876421,66,cohere-command-r-plus - composite - lsat-rc-100,cohere-command-r-plus,composite,lsat-rc-100,2,34,21,13,0.6176470588235294,1,44608,1713,46321,1362.3823529411766,0.159519,0.0046917352941176,66.008304,1.9414207058823527
2024-04-19 10:56:45.898343,2024-04-19 10:57:17.238899,31,cohere-command-r-plus - composite - sat-en-100,cohere-command-r-plus,composite,sat-en-100,2,14,11,3,0.7857142857142857,0,22533,844,23377,1669.7857142857142,0.080259,0.0057327857142857,31.340556,2.2386111428571427
2024-04-19 10:55:02.844004,2024-04-19 10:57:31.255796,148,mistral-large - instructions - lsat-rc-100,mistral-large,instructions,lsat-rc-100,2,23,8,15,0.3478260869565217,0,26742,3864,30606,1330.695652173913,0.306672,0.0133335652173913,148.411792,6.452686608695652
2024-04-19 10:53:37.991014,2024-04-19 10:58:03.895515,265,llama-2-7b-chat - explanation - logiqa-en-100,llama-2-7b-chat,explanation,logiqa-en-100,2,68,11,57,0.1617647058823529,0,47292,17411,64703,951.5147058823528,0.03625721,0.0005331942647058,265.904501,3.910360308823529
2024-04-19 10:57:31.282816,2024-04-19 10:58:17.933303,46,mistral-large - instructions - sat-en-100,mistral-large,instructions,sat-en-100,2,9,4,5,0.4444444444444444,0,13857,1088,14945,1660.5555555555557,0.136968,0.0152186666666666,46.650487,5.1833874444444445
2024-04-19 10:58:17.961890,2024-04-19 10:59:39.535265,81,mistral-large - instructions - sat-math-100,mistral-large,instructions,sat-math-100,2,10,3,7,0.3,0,5334,2271,7605,760.5,0.097176,0.0097176,81.573375,8.1573375
2024-04-19 10:57:17.255938,2024-04-19 10:59:58.040500,160,cohere-command-r-plus - composite - sat-math-100,cohere-command-r-plus,composite,sat-math-100,2,28,22,6,0.7857142857142857,0,25550,6618,32168,1148.857142857143,0.17592,0.0062828571428571,160.784562,5.742305785714286
2024-04-19 10:59:39.551838,2024-04-19 11:00:24.837144,45,mistral-large - instructions - arc-challenge-100,mistral-large,instructions,arc-challenge-100,2,8,6,2,0.75,0,3948,1178,5126,640.75,0.059856,0.007482,45.285306,5.66066325
2024-04-19 10:59:58.068743,2024-04-19 11:00:27.439940,29,cohere-command-r-plus - composite - arc-challenge-100,cohere-command-r-plus,composite,arc-challenge-100,2,12,10,2,0.8333333333333334,0,8286,921,9207,767.25,0.038673,0.00322275,29.371197,2.44759975
2024-04-19 10:53:23.940644,2024-04-19 11:00:31.475138,427,gpt-4 - keywords - comprehensive-100,gpt-4,keywords,comprehensive-100,2,25,8,17,0.32,0,13335,3732,17067,682.68,0.62397,0.0249588,427.534494,17.10137976
2024-04-19 11:00:27.453421,2024-04-19 11:01:51.351221,83,cohere-command-r-plus - composite - hella-swag-100,cohere-command-r-plus,composite,hella-swag-100,2,25,23,2,0.92,1,21121,2779,23900,956.0,0.105048,0.00420192,83.8978,3.355912
2024-04-19 11:00:24.859216,2024-04-19 11:02:20.768577,115,mistral-large - instructions - hella-swag-100,mistral-large,instructions,hella-swag-100,2,17,5,12,0.2941176470588235,1,9523,3010,12533,737.2352941176471,0.148424,0.0087308235294117,115.909361,6.818197705882353
2024-04-19 11:01:51.413048,2024-04-19 11:03:33.860742,102,cohere-command-r-plus - composite - med-mcqa-100,cohere-command-r-plus,composite,med-mcqa-100,2,37,27,10,0.7297297297297297,0,25710,3123,28833,779.2702702702703,0.1239749999999999,0.0033506756756756,102.447694,2.7688565945945944
2024-04-19 10:58:03.915090,2024-04-19 11:03:39.965353,336,llama-2-7b-chat - explanation - lsat-ar-100,llama-2-7b-chat,explanation,lsat-ar-100,2,90,17,73,0.1888888888888888,0,60785,21734,82519,916.8777777777776,0.04616998,0.0005129997777777,336.050263,3.733891811111111
2024-04-19 11:02:20.783581,2024-04-19 11:05:00.318973,159,mistral-large - instructions - med-mcqa-100,mistral-large,instructions,med-mcqa-100,2,30,5,25,0.1666666666666666,0,14183,4049,18232,607.7333333333333,0.21064,0.0070213333333333,159.535392,5.3178464
2024-04-19 11:03:33.879868,2024-04-19 11:06:13.584302,159,cohere-command-r-plus - unredacted - comprehensive-100,cohere-command-r-plus,unredacted,comprehensive-100,2,42,39,3,0.9285714285714286,0,39910,5495,45405,1081.071428571429,0.202155,0.0048132142857142,159.704434,3.802486523809524
2024-04-19 10:45:01.312166,2024-04-19 11:08:17.492064,1396,llama-2-70b-chat - advice - sat-en-100,llama-2-70b-chat,advice,sat-en-100,2,75,41,34,0.5466666666666666,0,112534,22281,134815,1797.5333333333333,0.21273973,0.0028365297333333,1396.179898,18.615731973333336
2024-04-19 11:05:00.334498,2024-04-19 11:08:40.051310,219,mistral-large - keywords - comprehensive-100,mistral-large,keywords,comprehensive-100,2,28,8,20,0.2857142857142857,0,16072,6082,22154,791.2142857142857,0.274544,0.0098051428571428,219.716812,7.847029
2024-04-19 11:03:39.993343,2024-04-19 11:08:57.597295,317,llama-2-7b-chat - explanation - lsat-lr-100,llama-2-7b-chat,explanation,lsat-lr-100,2,82,16,66,0.1951219512195122,0,61778,20788,82566,1006.9024390243902,0.04605252,0.0005616160975609,317.603952,3.873218926829268
2024-04-19 11:06:13.601229,2024-04-19 11:09:55.600019,221,cohere-command-r-plus - unredacted - aqua-rat-100,cohere-command-r-plus,unredacted,aqua-rat-100,2,46,31,15,0.6739130434782609,0,38262,8855,47117,1024.2826086956522,0.247611,0.0053828478260869,221.99879,4.826060652173913
2024-04-19 10:41:01.320986,2024-04-19 11:12:13.609109,1872,gemini-1.5-pro-preview-0409 - instructions - lsat-ar-100,gemini-1.5-pro-preview-0409,instructions,lsat-ar-100,2,73,10,63,0.136986301369863,0,37290,29348,66638,912.8493150684932,0.877338,0.0120183287671232,1872.288123,25.64778250684932
2024-04-19 11:09:55.617950,2024-04-19 11:13:24.465787,208,cohere-command-r-plus - unredacted - logiqa-en-100,cohere-command-r-plus,unredacted,logiqa-en-100,2,52,42,10,0.8076923076923077,1,46471,7950,54421,1046.5576923076924,0.258663,0.0049742884615384,208.847837,4.016304557692307
2024-04-19 11:08:57.628326,2024-04-19 11:14:11.098455,313,llama-2-7b-chat - explanation - lsat-rc-100,llama-2-7b-chat,explanation,lsat-rc-100,2,81,4,77,0.0493827160493827,0,93751,20330,114081,1408.4074074074074,0.0623716199999999,0.0007700199999999,313.470129,3.870001592592593
2024-04-19 11:00:31.505815,2024-04-19 11:15:17.487892,885,gpt-4 - keywords - aqua-rat-100,gpt-4,keywords,aqua-rat-100,2,21,6,15,0.2857142857142857,1,8331,10737,19068,908.0,0.89415,0.0425785714285714,885.982077,42.18962271428571
2024-04-19 11:14:11.125496,2024-04-19 11:17:15.052950,183,llama-2-7b-chat - explanation - sat-en-100,llama-2-7b-chat,explanation,sat-en-100,2,63,12,51,0.1904761904761904,0,94440,10689,105129,1668.7142857142858,0.0562704299999999,0.0008931814285714,183.927454,2.919483396825397
2024-04-19 11:13:24.501502,2024-04-19 11:20:06.881980,402,cohere-command-r-plus - unredacted - lsat-ar-100,cohere-command-r-plus,unredacted,lsat-ar-100,2,75,58,17,0.7733333333333333,0,72895,15540,88435,1179.1333333333334,0.451785,0.0060238,402.380478,5.36507304
2024-04-19 11:08:40.075785,2024-04-19 11:20:16.105457,696,mistral-large - keywords - aqua-rat-100,mistral-large,keywords,aqua-rat-100,2,37,14,23,0.3783783783783784,1,16149,12309,28458,769.1351351351351,0.424608,0.0114758918918918,696.029672,18.811612756756755
2024-04-19 11:17:15.068535,2024-04-19 11:20:43.772071,208,llama-2-7b-chat - explanation - sat-math-100,llama-2-7b-chat,explanation,sat-math-100,2,74,20,54,0.2702702702702703,0,46727,12764,59491,803.9324324324324,0.03284992,0.0004439178378378,208.703536,2.8203180540540544
2024-04-19 11:20:06.898979,2024-04-19 11:22:01.456592,114,cohere-command-r-plus - unredacted - lsat-lr-100,cohere-command-r-plus,unredacted,lsat-lr-100,2,36,34,2,0.9444444444444444,0,33251,4103,37354,1037.611111111111,0.161298,0.0044805,114.557613,3.182155916666667
2024-04-19 11:20:43.797724,2024-04-19 11:22:08.606959,84,llama-2-7b-chat - explanation - arc-challenge-100,llama-2-7b-chat,explanation,arc-challenge-100,2,33,12,21,0.3636363636363636,0,18423,5012,23435,710.1515151515151,0.012938,0.0003920606060606,84.809235,2.5699768181818183
2024-04-19 11:22:01.473666,2024-04-19 11:23:20.976251,79,cohere-command-r-plus - unredacted - lsat-rc-100,cohere-command-r-plus,unredacted,lsat-rc-100,2,34,29,5,0.8529411764705882,0,47325,2396,49721,1462.3823529411766,0.177915,0.005232794117647,79.502585,2.338311323529412
2024-04-19 11:23:20.994252,2024-04-19 11:23:53.905703,32,cohere-command-r-plus - unredacted - sat-en-100,cohere-command-r-plus,unredacted,sat-en-100,2,14,11,3,0.7857142857142857,0,23109,973,24082,1720.142857142857,0.083922,0.0059944285714285,32.911451,2.3508179285714284
2024-04-19 11:12:13.647235,2024-04-19 11:24:04.160530,710,gemini-1.5-pro-preview-0409 - instructions - lsat-lr-100,gemini-1.5-pro-preview-0409,instructions,lsat-lr-100,2,31,9,22,0.2903225806451613,0,16675,8632,25307,816.3548387096774,0.297997,0.0096128064516129,710.513295,22.91978370967741
2024-04-19 11:15:17.559462,2024-04-19 11:24:12.869668,535,gpt-4 - keywords - logiqa-en-100,gpt-4,keywords,logiqa-en-100,2,38,7,31,0.1842105263157894,0,18618,4831,23449,617.078947368421,0.8483999999999999,0.0223263157894736,535.310206,14.087110684210526
2024-04-19 11:08:17.540086,2024-04-19 11:24:59.421843,1001,llama-2-70b-chat - advice - sat-math-100,llama-2-70b-chat,advice,sat-math-100,2,55,10,45,0.1818181818181818,0,30838,16165,47003,854.6,0.07610257,0.001383683090909,1001.881757,18.216031945454542
2024-04-19 11:23:53.930594,2024-04-19 11:25:57.730506,123,cohere-command-r-plus - unredacted - sat-math-100,cohere-command-r-plus,unredacted,sat-math-100,2,28,23,5,0.8214285714285714,0,26060,4684,30744,1098.0,0.14844,0.0053014285714285,123.799912,4.421425428571429
2024-04-19 11:22:08.629495,2024-04-19 11:26:22.820601,254,llama-2-7b-chat - explanation - hella-swag-100,llama-2-7b-chat,explanation,hella-swag-100,2,66,16,50,0.2424242424242424,2,41573,16182,57755,875.0757575757576,0.0324599,0.0004918166666666,254.191106,3.851380393939394
2024-04-19 11:25:57.751508,2024-04-19 11:26:33.379417,35,cohere-command-r-plus - unredacted - arc-challenge-100,cohere-command-r-plus,unredacted,arc-challenge-100,2,12,12,0,1.0,0,8528,1192,9720,810.0,0.043464,0.003622,35.627909,2.968992416666667
2024-04-19 11:20:16.136464,2024-04-19 11:27:20.002471,423,mistral-large - keywords - logiqa-en-100,mistral-large,keywords,logiqa-en-100,2,48,10,38,0.2083333333333333,0,26284,11321,37605,783.4375,0.4819759999999999,0.0100411666666666,423.866007,8.8305418125
2024-04-19 11:26:33.392412,2024-04-19 11:27:48.449999,75,cohere-command-r-plus - unredacted - hella-swag-100,cohere-command-r-plus,unredacted,hella-swag-100,2,25,24,1,0.96,1,21130,2316,23446,937.84,0.09813,0.0039252,75.057587,3.00230348
2024-04-19 11:26:22.848597,2024-04-19 11:28:41.252566,138,llama-2-7b-chat - explanation - med-mcqa-100,llama-2-7b-chat,explanation,med-mcqa-100,2,62,35,27,0.5645161290322581,0,32606,7768,40374,651.1935483870968,0.0221596799999999,0.0003574141935483,138.403969,2.232322080645161
2024-04-19 11:27:48.463026,2024-04-19 11:29:12.375740,83,cohere-command-r-plus - unredacted - med-mcqa-100,cohere-command-r-plus,unredacted,med-mcqa-100,2,37,32,5,0.8648648648648649,0,26352,2624,28976,783.1351351351351,0.118416,0.0032004324324324,83.912714,2.267911189189189
2024-04-19 11:24:04.177776,2024-04-19 11:29:38.388441,334,gemini-1.5-pro-preview-0409 - instructions - lsat-rc-100,gemini-1.5-pro-preview-0409,instructions,lsat-rc-100,2,15,2,13,0.1333333333333333,0,14556,3856,18412,1227.4666666666667,0.1828679999999999,0.0121911999999999,334.210665,22.280711
2024-04-19 11:24:59.465377,2024-04-19 11:30:11.227913,311,llama-2-70b-chat - advice - arc-challenge-100,llama-2-70b-chat,advice,arc-challenge-100,2,18,9,9,0.5,0,9223,5233,14456,803.1111111111111,0.02346583,0.0013036572222222,311.762536,17.32014088888889
2024-04-19 11:28:41.277581,2024-04-19 11:33:02.705747,261,llama-2-7b-chat - solution - comprehensive-100,llama-2-7b-chat,solution,comprehensive-100,2,76,14,62,0.1842105263157894,0,55154,17079,72233,950.4342105263158,0.04012301,0.0005279343421052,261.428166,3.439844289473684
2024-04-19 11:29:38.415451,2024-04-19 11:33:52.304117,253,gemini-1.5-pro-preview-0409 - instructions - sat-en-100,gemini-1.5-pro-preview-0409,instructions,sat-en-100,2,12,2,10,0.1666666666666666,1,14140,2503,16643,1386.9166666666667,0.151543,0.0126285833333333,253.888666,21.15738883333333
2024-04-19 11:33:52.334116,2024-04-19 11:34:14.327726,21,gemini-1.5-pro-preview-0409 - instructions - sat-math-100,gemini-1.5-pro-preview-0409,instructions,sat-math-100,2,1,1,0,1.0,0,441,221,662,662.0,0.007728,0.007728,21.99361,21.99361
2024-04-19 11:34:14.345746,2024-04-19 11:35:46.985290,92,gemini-1.5-pro-preview-0409 - instructions - arc-challenge-100,gemini-1.5-pro-preview-0409,instructions,arc-challenge-100,2,5,1,4,0.2,0,1933,509,2442,488.4,0.02422,0.004844,92.639544,18.5279088
2024-04-19 11:33:02.737329,2024-04-19 11:37:19.983334,257,llama-2-7b-chat - solution - aqua-rat-100,llama-2-7b-chat,solution,aqua-rat-100,2,84,10,74,0.119047619047619,0,40741,16453,57194,680.8809523809524,0.0322088299999999,0.0003834384523809,257.246005,3.0624524404761906
2024-04-19 11:35:46.999294,2024-04-19 11:39:08.539061,201,gemini-1.5-pro-preview-0409 - instructions - hella-swag-100,gemini-1.5-pro-preview-0409,instructions,hella-swag-100,2,11,2,9,0.1818181818181818,1,4958,874,5832,530.1818181818181,0.05306,0.0048236363636363,201.539767,18.321797
2024-04-19 11:30:11.258013,2024-04-19 11:40:36.346640,625,llama-2-70b-chat - advice - hella-swag-100,llama-2-70b-chat,advice,hella-swag-100,2,41,20,21,0.4878048780487805,1,25225,9946,35171,857.829268292683,0.05645092,0.001376851707317,625.088627,15.24606407317073
2024-04-19 11:27:20.021086,2024-04-19 11:40:54.504542,814,mistral-large - keywords - lsat-ar-100,mistral-large,keywords,lsat-ar-100,2,70,16,54,0.2285714285714285,0,40083,22008,62091,887.0142857142857,0.848856,0.0121265142857142,814.483456,11.635477942857143
2024-04-19 11:37:20.013079,2024-04-19 11:41:47.476723,267,llama-2-7b-chat - solution - logiqa-en-100,llama-2-7b-chat,solution,logiqa-en-100,2,68,12,56,0.1764705882352941,0,37899,18047,55946,822.7352941176471,0.0317989699999999,0.0004676319117647,267.463644,3.933288882352941
2024-04-19 11:40:54.536048,2024-04-19 11:43:51.914185,177,mistral-large - keywords - lsat-lr-100,mistral-large,keywords,lsat-lr-100,2,25,8,17,0.32,0,14731,4838,19569,782.76,0.23396,0.0093584,177.378137,7.09512548
2024-04-19 11:24:12.888410,2024-04-19 11:46:20.801552,1327,gpt-4 - keywords - lsat-ar-100,gpt-4,keywords,lsat-ar-100,2,67,12,55,0.1791044776119403,0,34840,10079,44919,670.4328358208955,1.6499400000000002,0.0246259701492537,1327.913142,19.81959913432836
2024-04-19 11:41:47.503056,2024-04-19 11:47:40.870110,353,llama-2-7b-chat - solution - lsat-ar-100,llama-2-7b-chat,solution,lsat-ar-100,2,90,14,76,0.1555555555555555,0,53731,23686,77417,860.1888888888889,0.04380974,0.0004867748888888,353.367054,3.9263006
2024-04-19 11:39:08.555068,2024-04-19 11:49:22.469518,613,gemini-1.5-pro-preview-0409 - instructions - med-mcqa-100,gemini-1.5-pro-preview-0409,instructions,med-mcqa-100,2,32,7,25,0.21875,0,11521,4158,15679,489.96875,0.167965,0.00524890625,613.91445,19.1848265625
2024-04-19 11:46:20.822920,2024-04-19 11:49:53.424207,212,gpt-4 - keywords - lsat-lr-100,gpt-4,keywords,lsat-lr-100,2,17,2,15,0.1176470588235294,0,9059,1440,10499,617.5882352941177,0.3581699999999999,0.0210688235294117,212.601287,12.50595805882353
2024-04-19 11:40:36.365655,2024-04-19 11:52:00.119632,683,llama-2-70b-chat - advice - med-mcqa-100,llama-2-70b-chat,advice,med-mcqa-100,2,48,16,32,0.3333333333333333,0,24029,11061,35090,731.0416666666666,0.05658263,0.0011788047916666,683.753977,14.244874520833331
2024-04-19 11:47:40.894128,2024-04-19 11:53:15.520207,334,llama-2-7b-chat - solution - lsat-lr-100,llama-2-7b-chat,solution,lsat-lr-100,2,82,11,71,0.1341463414634146,0,50591,22481,73072,891.1219512195122,0.04136959,0.0005045071951219,334.626079,4.080805841463414
2024-04-19 11:49:53.451207,2024-04-19 11:53:18.450958,204,gpt-4 - keywords - lsat-rc-100,gpt-4,keywords,lsat-rc-100,2,15,3,12,0.2,0,14781,1521,16302,1086.8,0.53469,0.035646,204.999751,13.666650066666667
2024-04-19 11:53:18.470083,2024-04-19 11:54:18.486749,60,gpt-4 - keywords - sat-en-100,gpt-4,keywords,sat-en-100,2,7,1,6,0.1428571428571428,0,9122,513,9635,1376.428571428571,0.3044399999999999,0.0434914285714285,60.016666,8.573809428571428
2024-04-19 11:43:51.931200,2024-04-19 11:56:12.777143,740,mistral-large - keywords - lsat-rc-100,mistral-large,keywords,lsat-rc-100,2,23,7,16,0.3043478260869565,2,23360,3667,27027,1175.0869565217392,0.2748879999999999,0.011951652173913,740.845943,32.21069317391304
2024-04-19 11:54:18.555024,2024-04-19 11:56:43.596649,145,gpt-4 - keywords - sat-math-100,gpt-4,keywords,sat-math-100,2,10,7,3,0.7,0,4323,1750,6073,607.3,0.23469,0.023469,145.041625,14.5041625
2024-04-19 11:56:12.804524,2024-04-19 11:57:20.659070,67,mistral-large - keywords - sat-en-100,mistral-large,keywords,sat-en-100,2,9,2,7,0.2222222222222222,0,13202,1772,14974,1663.7777777777778,0.148144,0.0164604444444444,67.854546,7.539394
2024-04-19 11:56:43.613652,2024-04-19 11:57:29.544552,45,gpt-4 - keywords - arc-challenge-100,gpt-4,keywords,arc-challenge-100,2,5,2,3,0.4,0,1822,436,2258,451.6,0.0808199999999999,0.0161639999999999,45.9309,9.18618
2024-04-19 11:53:15.578334,2024-04-19 11:57:52.881566,277,llama-2-7b-chat - solution - lsat-rc-100,llama-2-7b-chat,solution,lsat-rc-100,2,81,8,73,0.0987654320987654,0,92588,17464,110052,1358.6666666666667,0.0598466399999999,0.0007388474074074,277.303232,3.4234966913580243
2024-04-19 11:57:29.558530,2024-04-19 11:59:21.584620,112,gpt-4 - keywords - hella-swag-100,gpt-4,keywords,hella-swag-100,2,11,2,9,0.1818181818181818,2,4142,600,4742,431.09090909090907,0.1602599999999999,0.0145690909090909,112.02609,10.18419
2024-04-19 11:49:22.486537,2024-04-19 11:59:39.431242,616,gemini-1.5-pro-preview-0409 - keywords - comprehensive-100,gemini-1.5-pro-preview-0409,keywords,comprehensive-100,2,28,7,21,0.25,0,14027,6923,20950,748.2142857142857,0.243572,0.008699,616.944705,22.03373946428572
2024-04-19 11:57:52.913584,2024-04-19 12:01:24.256810,211,llama-2-7b-chat - solution - sat-en-100,llama-2-7b-chat,solution,sat-en-100,2,63,9,54,0.1428571428571428,0,93463,13006,106469,1689.984126984127,0.0573147799999999,0.0009097584126984,211.343226,3.3546543809523808
2024-04-19 11:57:20.674073,2024-04-19 12:03:05.627249,344,mistral-large - keywords - sat-math-100,mistral-large,keywords,sat-math-100,2,10,2,8,0.2,1,4158,1951,6109,610.9,0.0800879999999999,0.0080088,344.953176,34.4953176
2024-04-19 11:59:21.606617,2024-04-19 12:03:40.896658,259,gpt-4 - keywords - med-mcqa-100,gpt-4,keywords,med-mcqa-100,2,23,4,19,0.1739130434782608,0,8611,2024,10635,462.39130434782606,0.37977,0.0165117391304347,259.290041,11.27348004347826
2024-04-19 12:03:05.639280,2024-04-19 12:03:56.096607,50,mistral-large - keywords - arc-challenge-100,mistral-large,keywords,arc-challenge-100,2,8,4,4,0.5,0,3449,1369,4818,602.25,0.060448,0.007556,50.457327,6.307165875
2024-04-19 12:00:44.123180,2024-04-19 12:04:48.520785,244,claude-3-opus-20240229 - keywords - comprehensive-100,claude-3-opus-20240229,keywords,comprehensive-100,2,16,4,12,0.25,0,8870,4296,13166,822.875,0.4552499999999999,0.0284531249999999,244.397605,15.2748503125
2024-04-19 12:01:24.276830,2024-04-19 12:05:24.341827,240,llama-2-7b-chat - solution - sat-math-100,llama-2-7b-chat,solution,sat-math-100,2,74,10,64,0.1351351351351351,0,37882,15442,53324,720.5945945945946,0.0300447799999999,0.0004060105405405,240.064997,3.2441215810810813
2024-04-19 12:03:56.121782,2024-04-19 12:05:58.813993,122,mistral-large - keywords - hella-swag-100,mistral-large,keywords,hella-swag-100,2,17,4,13,0.2352941176470588,1,8497,3144,11641,684.7647058823529,0.143432,0.0084371764705882,122.692211,7.217188882352941
2024-04-19 12:05:24.361830,2024-04-19 12:06:54.072438,89,llama-2-7b-chat - solution - arc-challenge-100,llama-2-7b-chat,solution,arc-challenge-100,2,33,13,20,0.3939393939393939,0,15569,5396,20965,635.3030303030303,0.0117112,0.0003548848484848,89.710608,2.7185032727272724
2024-04-19 11:59:39.454241,2024-04-19 12:08:15.514249,516,gemini-1.5-pro-preview-0409 - keywords - aqua-rat-100,gemini-1.5-pro-preview-0409,keywords,aqua-rat-100,2,27,4,23,0.1481481481481481,0,10950,3240,14190,525.5555555555555,0.14469,0.0053588888888888,516.060008,19.11333362962964
2024-04-19 12:05:58.828501,2024-04-19 12:08:54.301094,175,mistral-large - keywords - med-mcqa-100,mistral-large,keywords,med-mcqa-100,2,30,6,24,0.2,0,12289,4668,16957,565.2333333333333,0.2103439999999999,0.0070114666666666,175.472593,5.849086433333333
2024-04-19 12:03:40.920184,2024-04-19 12:09:14.213210,333,gpt-4 - explanation - comprehensive-100,gpt-4,explanation,comprehensive-100,2,25,12,13,0.48,0,14343,2716,17059,682.36,0.5932499999999999,0.0237299999999999,333.293026,13.33172104
2024-04-19 12:06:54.090444,2024-04-19 12:10:58.464211,244,llama-2-7b-chat - solution - hella-swag-100,llama-2-7b-chat,solution,hella-swag-100,2,66,13,53,0.1969696969696969,1,39775,15896,55671,843.5,0.03133332,0.0004747472727272,244.373767,3.702632833333333
2024-04-19 12:04:48.552335,2024-04-19 12:11:01.674795,373,claude-3-opus-20240229 - keywords - aqua-rat-100,claude-3-opus-20240229,keywords,aqua-rat-100,2,22,11,11,0.5,0,9715,7194,16909,768.5909090909091,0.685275,0.0311488636363636,373.12246,16.96011181818182
2024-04-19 11:52:00.133659,2024-04-19 12:13:30.447431,1290,llama-2-70b-chat - instructions - comprehensive-100,llama-2-70b-chat,instructions,comprehensive-100,2,65,24,41,0.3692307692307692,0,47148,20905,68053,1046.9692307692308,0.10960977,0.0016863041538461,1290.313772,19.850981107692306
2024-04-19 12:10:58.483751,2024-04-19 12:14:00.493887,182,llama-2-7b-chat - solution - med-mcqa-100,llama-2-7b-chat,solution,med-mcqa-100,2,62,16,46,0.2580645161290322,0,28762,11463,40225,648.7903225806451,0.02263645,0.000365104032258,182.010136,2.9356473548387094
2024-04-19 12:08:54.316096,2024-04-19 12:16:50.101756,475,mistral-large - explanation - comprehensive-100,mistral-large,explanation,comprehensive-100,2,28,10,18,0.3571428571428571,1,16696,4932,21628,772.4285714285714,0.251936,0.0089977142857142,475.78566,16.992345
2024-04-19 12:09:14.253246,2024-04-19 12:19:25.106767,610,gpt-4 - explanation - aqua-rat-100,gpt-4,explanation,aqua-rat-100,2,21,7,14,0.3333333333333333,0,9111,3484,12595,599.7619047619048,0.4823699999999999,0.0229699999999999,610.853521,29.088262904761905
2024-04-19 12:14:00.513893,2024-04-19 12:19:26.533516,326,llama-2-7b-chat - composite - comprehensive-100,llama-2-7b-chat,composite,comprehensive-100,2,76,6,70,0.0789473684210526,0,67564,22142,89706,1180.342105263158,0.04996842,0.0006574792105263,326.019623,4.289731881578947
2024-04-19 12:11:01.689795,2024-04-19 12:23:17.720223,736,claude-3-opus-20240229 - keywords - logiqa-en-100,claude-3-opus-20240229,keywords,logiqa-en-100,2,43,12,31,0.2790697674418604,0,23888,12466,36354,845.4418604651163,1.29327,0.0300760465116279,736.030428,17.11698669767442
2024-04-19 12:16:50.122733,2024-04-19 12:24:30.061909,459,mistral-large - explanation - aqua-rat-100,mistral-large,explanation,aqua-rat-100,2,37,12,25,0.3243243243243243,0,16848,12186,29034,784.7027027027027,0.4272479999999999,0.0115472432432432,459.939176,12.43078854054054
2024-04-19 12:08:15.563248,2024-04-19 12:24:50.055619,994,gemini-1.5-pro-preview-0409 - keywords - logiqa-en-100,gemini-1.5-pro-preview-0409,keywords,logiqa-en-100,2,42,8,34,0.1904761904761904,0,20560,13165,33725,802.9761904761905,0.420385,0.0100091666666666,994.492371,23.678389785714288
2024-04-19 12:19:26.554553,2024-04-19 12:25:48.648442,382,llama-2-7b-chat - composite - aqua-rat-100,llama-2-7b-chat,composite,aqua-rat-100,2,84,19,65,0.2261904761904762,0,63998,26373,90371,1075.845238095238,0.0509488699999999,0.0006065341666666,382.093889,4.548736773809524
